latitude,longitude,tests
23.5984707 , 58.3773038,1
25.3122875 , 51.4914777,1
25.3122922 , 51.4914839,1
25.312295 , 51.4914794,1
30.504025544440708 , 7.61028095158681,1
30.648957175367443 , 7.788545738194457,1
30.743978822827792 , 9.864309456618242,1
31.032368093197483 , 9.61004678833889,1
31.9685988 , -99.9018131,1
32.0859002 , 10.6279558,1
32.3148004 , 10.3984364,1
32.3148753 , 10.3984835,1
32.3149485 , 10.3984505,1
32.3155701 , 10.3984848,1
32.32250382127479 , 9.81881635937499,1
32.47320712178573 , 9.482597938958873,1
32.5469284201871 , 8.08469630062508,1
32.58068254022883 , 9.811679134555877,1
32.59233381555218 , 9.77762249041008,1
32.6055616900829 , 9.91512716459562,1
32.6686449 , 10.6647101,1
32.68385519161919 , 9.86276167187499,1
32.703887270080976 , 10.4725027780387,1
32.72907188444859 , 10.190445457877315,1
32.73955753914323 , 9.429522072381387,1
32.74470835691726 , 9.63296442035245,1
32.7546527 , 10.1703257,1
32.76703746839735 , 10.07150190624999,1
32.7673125 , 10.1060781,1
32.768647684310416 , 10.25636539264065,1
32.77419548079032 , 10.291269250182102,1
32.7780307896575 , 9.813555541668405,1
32.80959429318238 , 9.74943860773481,1
32.8316811115947 , 9.96163862499999,1
32.835710215868595 , 9.801234108811515,1
32.84876529749745 , 9.855989108931213,1
32.863333661074336 , 10.279262437849326,1
32.88502649637115 , 10.12956267896699,1
32.89422475779458 , 10.138807392096568,1
32.90436701303435 , 7.791555176709166,1
32.9090727 , 10.9485863,1
32.90909299303088 , 10.280132836902917,1
32.91613971766625 , 10.439782310049862,1
32.916964056680655 , 9.719089635013813,1
32.9173466 , 10.4147406,1
32.91951717313529 , 10.432585586774227,1
32.9210902 , 10.4508956,1
32.9219368 , 10.4589457,1
32.92455897746804 , 10.461546903660226,1
32.9280722 , 10.4616024,1
32.9287024 , 10.4539254,1
32.9305597 , 10.4459781,1
32.9307765797895 , 10.450338211223542,1
32.9346327 , 10.4533642,1
32.94042026546049 , 9.879780194530591,1
32.9408762 , 10.4558134,1
32.9449472 , 10.4497152,1
32.9449472 , 10.4759296,1
32.94974009944512 , 10.465198704923019,1
32.9500791 , 10.4705682,1
32.9503953 , 10.4718801,1
32.9542749 , 10.3698493,1
32.96267152930278 , 10.113982564989795,1
32.96902234386769 , 10.45668794217494,1
32.96903649711214 , 10.45670798343639,1
32.96903795847491 , 10.456766975991231,1
32.969048071543966 , 10.45676770670656,1
32.96907063146298 , 10.456793074159977,1
32.96908230697695 , 10.456694023147465,1
32.969145288360174 , 10.45668866314958,1
32.9710701 , 10.4608639,1
32.9762758 , 10.4633661,1
32.9785436 , 10.4564824,1
32.97981485846549 , 10.460789237386185,1
32.98004092463194 , 10.460836129991064,1
32.9983729 , 10.8170651,1
33.01165169035117 , 9.749415846005268,1
33.0198965 , 10.4115418,1
33.0292861 , 10.4227992,1
33.0381663 , 10.901604,1
33.0549795 , 10.4089298,1
33.0589506 , 10.3362821,1
33.0597719 , 10.3352171,1
33.06186061718565 , 10.312398564188902,1
33.0624997392985 , 9.734320069883337,1
33.07742504212703 , 10.277193017271946,1
33.08108561933 , 9.87374799999999,1
33.10193567636777 , 11.096332490624983,1
33.11597071399244 , 9.834901314917136,1
33.11885593148432 , 11.190399858451755,1
33.124086788252335 , 10.002786644954552,1
33.1242666 , 11.2183892,1
33.13177890640545 , 11.19246999184726,1
33.1332777 , 11.2153509,1
33.13401215554667 , 11.197950983422862,1
33.1414014 , 11.2222761,1
33.1415552 , 11.2427008,1
33.1431768 , 11.2183892,1
33.1431887 , 11.2183781,1
33.14391290297827 , 11.216200941073003,1
33.1539326 , 10.4621366,1
33.1590028 , 11.1652864,1
33.16509895176919 , 10.851348980550041,1
33.1708866 , 10.443675,1
33.17291979392257 , 10.4424505329098,1
33.175317180916494 , 10.439533295329978,1
33.17554540507645 , 10.441761530498237,1
33.18477279769511 , 9.86888457712145,1
33.21237119543283 , 9.832311338327141,1
33.22066425169078 , 10.049243542873993,1
33.2242127058999 , 9.813030834529867,1
33.22652572736066 , 9.656206563535905,1
33.24876268074687 , 9.982170515913834,1
33.251 , 10.524,1
33.255134847235915 , 10.194689097828554,1
33.268766555905515 , 10.122411640678827,1
33.2785362 , 10.1655986,1
33.28839218772234 , 10.307596279772055,1
33.2890112 , 10.1711872,1
33.30028975660046 , 10.33452971474618,1
33.3053312 , 10.4783189,1
33.3152029 , 10.4900373,1
33.317947192068495 , 10.828696872081792,1
33.32352648483041 , 10.478108907117303,1
33.32648215192565 , 7.976252236157975,1
33.3333767 , 10.4600367,1
33.3338044 , 10.4943075,1
33.3338946 , 10.5014909,1
33.3342244 , 10.464947,1
33.3358337 , 10.4819629,1
33.3371855 , 10.4815141,1
33.339102681944304 , 10.284362013671865,1
33.3399221 , 10.4958678,1
33.3406799 , 10.4842567,1
33.3407358 , 10.4842044,1
33.340843200004365 , 10.48757171000054,1
33.3414446 , 10.4749307,1
33.3422659 , 10.4906613,1
33.343431858186904 , 9.842670651933675,1
33.3442238 , 10.4898182,1
33.3462726 , 10.4991425,1
33.3467562 , 10.5011394,1
33.347953410001594 , 10.47739791426467,1
33.347964059422715 , 10.477393833172046,1
33.3505646 , 10.4949476,1
33.3521313 , 10.4909479,1
33.353496420477974 , 10.485141451690664,1
33.3549764 , 10.5064114,1
33.3552337 , 10.4775001,1
33.3553109 , 8.6744284,1
33.3563375 , 8.6726719,1
33.3586634 , 8.669313899999999,1
33.36037988211214 , 9.13621964607047,1
33.3616767 , 10.464069,1
33.36359620658703 , 10.46289974468447,1
33.3636288 , 10.608038,1
33.3641198 , 10.6182477,1
33.3643194 , 8.6765618,1
33.3643776 , 10.5545728,1
33.3656261 , 10.507168,1
33.36935724866005 , 10.480860646102895,1
33.3699194 , 10.491489,1
33.372380110961494 , 9.961557362448742,1
33.37893977397156 , 9.935902696132581,1
33.3809044 , 10.6647101,1
33.3836685 , 10.3722477,1
33.3988773 , 10.4855011,1
33.39966463947622 , 9.920364022099424,1
33.4037141 , 10.5348318,1
33.407386553780135 , 10.460699517199558,1
33.4141103 , 10.4059456,1
33.4273774 , 10.3967481,1
33.42913813745348 , 10.536002483557358,1
33.43071417756353 , 9.964154744519647,1
33.4383057 , 9.0094285,1
33.43846298784342 , 11.16680778553595,1
33.4395445 , 8.8128485,1
33.441855212892314 , 8.925090374049594,1
33.441855225409974 , 8.92508774430804,1
33.45354 , 9.0154479,1
33.4571324 , 9.024928599999999,1
33.45940806234277 , 9.025732452499122,1
33.461324 , 9.0326471,1
33.46157696276592 , 10.066885305876164,1
33.4658063 , 9.023685,1
33.472188057620535 , 9.868019394297546,1
33.4810428 , 9.0028186,1
33.4840441 , 11.0818633,1
33.4860406 , 11.0935461,1
33.48610424935462 , 9.42312645303866,1
33.4954848 , 11.0847411,1
33.5008078 , 11.107029,1
33.5021448 , 10.4790006,1
33.502456348141216 , 11.087241834542962,1
33.5036058 , 11.0818273,1
33.5041035 , 11.0881494,1
33.509291154673626 , 10.607440343063756,1
33.5097653 , 11.1101961,1
33.5169939 , 11.0933607,1
33.5178426 , 11.072042,1
33.5178428 , 11.0720488,1
33.5178443 , 11.0720502,1
33.5220759 , 9.0205673,1
33.5224196 , 11.0671595,1
33.5247867 , 11.0683838,1
33.5282176 , 11.1017984,1
33.5282176 , 11.1050752,1
33.5314944 , 11.1050752,1
33.531531531531535 , 9.683597495336366,1
33.5315625 , 9.683562499999999,1
33.5558043 , 11.0998764,1
33.5559191 , 11.0997772,1
33.5559287 , 11.099774,1
33.556057114304124 , 10.031206235545689,1
33.5642624 , 8.9227264,1
33.56739268372686 , 10.302456425378276,1
33.5733447 , 9.0184183,1
33.5755017 , 11.0921518,1
33.580121 , 9.9801867,1
33.5810135 , 8.8381706,1
33.58127396691686 , 8.851447319948432,1
33.5826148 , 11.0767783,1
33.5831668 , 10.3231276,1
33.5887917 , 10.701328,1
33.6060796 , 10.0652454,1
33.6197859343782 , 9.881560520489087,1
33.61991583762833 , 9.91518454312219,1
33.6207984 , 11.0202729,1
33.62202211386096 , 9.87374799999999,1
33.623769250104885 , 9.789553291384449,1
33.62422942346495 , 10.06798142541434,1
33.6290091 , 10.2880581,1
33.637613870417766 , 10.020427282188406,1
33.64132714646531 , 10.277239794628894,1
33.642798594518275 , 10.06458234046959,1
33.64710846239289 , 9.6022615090351,1
33.6623207 , 10.3464562,1
33.6642536494234 , 9.796162404900914,1
33.66470429453478 , 10.42855757031249,1
33.6652857 , 10.0163892,1
33.6666665 , 10.0169807,1
33.6690391 , 10.0149655,1
33.670382 , 10.2277819,1
33.6706197 , 10.3525964,1
33.68431640541073 , 9.873576338623037,1
33.68612309500915 , 9.906676474247446,1
33.696452805460346 , 8.983171501616464,1
33.69879532874609 , 9.96934726407114,1
33.7055205 , 8.9599002,1
33.7064109 , 8.9705904,1
33.7115543 , 10.8667703,1
33.7148608 , 8.973158,1
33.7184713 , 8.9734527,1
33.7227304 , 10.1591213,1
33.7227971 , 10.7460841,1
33.72576389308373 , 10.864640796119795,1
33.726759525833906 , 10.860815630788432,1
33.7275097 , 10.7770281,1
33.7285606 , 10.8562371,1
33.7287 , 10.8559,1
33.73061776180398 , 10.831750311748705,1
33.7308236 , 8.9009374,1
33.7322543 , 10.7605239,1
33.73225439926492 , 9.811107720303841,1
33.7322759 , 10.76051,1
33.7325783 , 10.8656196,1
